date,price_mean,price_median,price_std,price_min,price_max,transaction_count,year,month,week,day,day_of_week,is_weekend,quarter,price_mean_lag_7d,price_mean_lag_14d,price_mean_lag_30d,price_mean_ma_7d,price_mean_std_7d,price_mean_ma_14d,price_mean_std_14d,price_mean_ma_30d,price_mean_std_30d,price_change_pct,price_change_abs,sentiment_mean,sentiment_std,negative_count,keyword,search_interest,is_anomaly,warning_score,warning_level,future_price_change,future_increase
2023-01-03,6.17125,6.375,2.3620356686553228,2.4,9.45,8,2023,1,1,3,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4699045246990403,0.1487499999999997,0.6588,0.0,0,milk price,14.2,1,2,Low,-0.12124999999999986,0
2023-01-03,6.17125,6.375,2.3620356686553228,2.4,9.45,8,2023,1,1,3,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4699045246990403,0.1487499999999997,0.6588,0.0,0,food inflation,17.9,1,2,Low,-0.12124999999999986,0
2023-01-04,6.13125,6.484999999999999,2.2964658406218144,2.71,9.43,8,2023,1,1,4,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6481669029775206,-0.04,0.4404,0.0,0,milk price,16.5,1,4,Medium,-0.08124999999999982,0
2023-01-04,6.13125,6.484999999999999,2.2964658406218144,2.71,9.43,8,2023,1,1,4,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6481669029775206,-0.04,0.4404,0.0,0,eggs price,35.7,0,3,Medium,-0.08124999999999982,0
2023-01-04,6.13125,6.484999999999999,2.2964658406218144,2.71,9.43,8,2023,1,1,4,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6481669029775206,-0.04,0.4404,0.0,0,grocery prices,26.3,0,3,Medium,-0.0012499999999997513,0
2023-01-04,6.13125,6.484999999999999,2.2964658406218144,2.71,9.43,8,2023,1,1,4,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6481669029775206,-0.04,0.4404,0.0,0,food inflation,20.9,0,2,Low,-0.0012499999999997513,0
2023-01-05,6.21875,6.52,2.4073603653320017,2.19,9.59,8,2023,1,1,5,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4271151885830946,0.0875000000000003,0.4404,0.0,0,eggs price,22.8,0,3,Medium,-0.0887500000000001,0
2023-01-05,6.21875,6.52,2.4073603653320017,2.19,9.59,8,2023,1,1,5,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4271151885830946,0.0875000000000003,0.4404,0.0,0,milk price,28.4,0,3,Medium,-0.0887500000000001,0
2023-01-05,6.21875,6.52,2.4073603653320017,2.19,9.59,8,2023,1,1,5,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4271151885830946,0.0875000000000003,0.4404,0.0,0,food inflation,19.9,0,0,None,-0.06374999999999975,0
2023-01-05,6.21875,6.52,2.4073603653320017,2.19,9.59,8,2023,1,1,5,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4271151885830946,0.0875000000000003,0.4404,0.0,0,grocery prices,28.3,0,1,Low,-0.06374999999999975,0
2023-01-06,5.9925,6.515000000000001,2.408969845034536,2.2,9.38,8,2023,1,1,6,4,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.638190954773879,-0.2262500000000002,0.5719,0.0,0,food inflation,24.3,1,2,Low,0.16250000000000053,1
2023-01-06,5.9925,6.515000000000001,2.408969845034536,2.2,9.38,8,2023,1,1,6,4,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.638190954773879,-0.2262500000000002,0.5719,0.0,0,eggs price,29.6,1,3,Medium,0.16250000000000053,1
2023-01-06,5.9925,6.515000000000001,2.408969845034536,2.2,9.38,8,2023,1,1,6,4,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.638190954773879,-0.2262500000000002,0.5719,0.0,0,grocery prices,23.7,1,2,Low,0.39250000000000007,1
2023-01-06,5.9925,6.515000000000001,2.408969845034536,2.2,9.38,8,2023,1,1,6,4,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.638190954773879,-0.2262500000000002,0.5719,0.0,0,milk price,14.2,1,2,Low,0.39250000000000007,1
2023-01-07,6.05,6.279999999999999,2.221781781749568,2.58,9.33,8,2023,1,1,7,5,1,1,0.0,0.0,0.0,6.10375,0.0833854004007897,0.0,0.0,0.0,0.0,0.9595327492699202,0.0575000000000001,0.6588,0.0,0,food inflation,21.0,0,0,None,0.33499999999999996,1
2023-01-07,6.05,6.279999999999999,2.221781781749568,2.58,9.33,8,2023,1,1,7,5,1,1,0.0,0.0,0.0,6.10375,0.0833854004007897,0.0,0.0,0.0,0.0,0.9595327492699202,0.0575000000000001,0.6588,0.0,0,eggs price,37.1,1,3,Medium,0.33499999999999996,1
2023-01-07,6.05,6.279999999999999,2.221781781749568,2.58,9.33,8,2023,1,1,7,5,1,1,0.0,0.0,0.0,6.10375,0.0833854004007897,0.0,0.0,0.0,0.0,0.9595327492699202,0.0575000000000001,0.6588,0.0,0,grocery prices,19.2,1,2,Low,-0.08124999999999982,0
2023-01-07,6.05,6.279999999999999,2.221781781749568,2.58,9.33,8,2023,1,1,7,5,1,1,0.0,0.0,0.0,6.10375,0.0833854004007897,0.0,0.0,0.0,0.0,0.9595327492699202,0.0575000000000001,0.6588,0.0,0,milk price,21.9,0,0,None,-0.08124999999999982,0
2023-01-08,6.13,6.315,2.3544850817110734,2.51,9.67,8,2023,1,1,8,6,1,1,6.14,0.0,0.0,6.102321428571428,0.0827440474049488,0.0,0.0,0.0,0.0,1.3223140495867811,0.08,0.6588,0.0,0,food inflation,15.2,1,2,Low,-0.1612499999999999,0
2023-01-08,6.13,6.315,2.3544850817110734,2.51,9.67,8,2023,1,1,8,6,1,1,6.14,0.0,0.0,6.102321428571428,0.0827440474049488,0.0,0.0,0.0,0.0,1.3223140495867811,0.08,0.6588,0.0,0,eggs price,29.1,0,1,Low,-0.1612499999999999,0
2023-01-08,6.13,6.315,2.3544850817110734,2.51,9.67,8,2023,1,1,8,6,1,1,6.14,0.0,0.0,6.102321428571428,0.0827440474049488,0.0,0.0,0.0,0.0,1.3223140495867811,0.08,0.6588,0.0,0,grocery prices,21.4,0,0,None,0.1299999999999999,1
2023-01-08,6.13,6.315,2.3544850817110734,2.51,9.67,8,2023,1,1,8,6,1,1,6.14,0.0,0.0,6.102321428571428,0.0827440474049488,0.0,0.0,0.0,0.0,1.3223140495867811,0.08,0.6588,0.0,0,milk price,23.7,0,0,None,0.1299999999999999,1
2023-01-09,6.155,6.27,2.1966207813691594,3.03,9.34,8,2023,1,2,9,0,0,1,6.0225,0.0,0.0,6.121249999999999,0.0763489794736425,0.0,0.0,0.0,0.0,0.4078303425774976,0.0250000000000003,0.4404,0.0,0,food inflation,23.2,0,3,Medium,0.10499999999999954,1
2023-01-09,6.155,6.27,2.1966207813691594,3.03,9.34,8,2023,1,2,9,0,0,1,6.0225,0.0,0.0,6.121249999999999,0.0763489794736425,0.0,0.0,0.0,0.0,0.4078303425774976,0.0250000000000003,0.4404,0.0,0,eggs price,30.9,0,3,Medium,0.10499999999999954,1
2023-01-09,6.155,6.27,2.1966207813691594,3.03,9.34,8,2023,1,2,9,0,0,1,6.0225,0.0,0.0,6.121249999999999,0.0763489794736425,0.0,0.0,0.0,0.0,0.4078303425774976,0.0250000000000003,0.4404,0.0,0,milk price,23.9,0,2,Low,0.14499999999999957,1
2023-01-09,6.155,6.27,2.1966207813691594,3.03,9.34,8,2023,1,2,9,0,0,1,6.0225,0.0,0.0,6.121249999999999,0.0763489794736425,0.0,0.0,0.0,0.0,0.4078303425774976,0.0250000000000003,0.4404,0.0,0,grocery prices,30.5,0,3,Medium,0.14499999999999957,1
2023-01-10,6.385,6.695,2.4179743588384057,2.26,9.59,8,2023,1,2,10,1,0,1,6.17125,0.0,0.0,6.151785714285714,0.1261692339488435,0.0,0.0,0.0,0.0,3.736799350121856,0.2299999999999995,0.5106,0.0,0,eggs price,35.4,0,1,Low,-0.08499999999999996,0
2023-01-10,6.385,6.695,2.4179743588384057,2.26,9.59,8,2023,1,2,10,1,0,1,6.17125,0.0,0.0,6.151785714285714,0.1261692339488435,0.0,0.0,0.0,0.0,3.736799350121856,0.2299999999999995,0.5106,0.0,0,milk price,15.2,1,2,Low,-0.08499999999999996,0
2023-01-10,6.385,6.695,2.4179743588384057,2.26,9.59,8,2023,1,2,10,1,0,1,6.17125,0.0,0.0,6.151785714285714,0.1261692339488435,0.0,0.0,0.0,0.0,3.736799350121856,0.2299999999999995,0.5106,0.0,0,food inflation,28.4,0,1,Low,-0.30374999999999996,0
2023-01-10,6.385,6.695,2.4179743588384057,2.26,9.59,8,2023,1,2,10,1,0,1,6.17125,0.0,0.0,6.151785714285714,0.1261692339488435,0.0,0.0,0.0,0.0,3.736799350121856,0.2299999999999995,0.5106,0.0,0,grocery prices,39.7,0,1,Low,-0.30374999999999996,0
2023-01-11,5.96875,5.98,2.2720377103258778,2.42,9.13,8,2023,1,2,11,2,0,1,6.13125,0.0,0.0,6.128571428571429,0.144233658395971,0.0,0.0,0.0,0.0,-6.519185591229437,-0.4162499999999998,0.6588,0.0,0,eggs price,26.9,1,2,Low,0.11249999999999982,1
2023-01-11,5.96875,5.98,2.2720377103258778,2.42,9.13,8,2023,1,2,11,2,0,1,6.13125,0.0,0.0,6.128571428571429,0.144233658395971,0.0,0.0,0.0,0.0,-6.519185591229437,-0.4162499999999998,0.6588,0.0,0,grocery prices,34.8,1,3,Medium,0.11249999999999982,1
2023-01-11,5.96875,5.98,2.2720377103258778,2.42,9.13,8,2023,1,2,11,2,0,1,6.13125,0.0,0.0,6.128571428571429,0.144233658395971,0.0,0.0,0.0,0.0,-6.519185591229437,-0.4162499999999998,0.6588,0.0,0,food inflation,21.8,1,2,Low,0.16750000000000043,1
2023-01-11,5.96875,5.98,2.2720377103258778,2.42,9.13,8,2023,1,2,11,2,0,1,6.13125,0.0,0.0,6.128571428571429,0.144233658395971,0.0,0.0,0.0,0.0,-6.519185591229437,-0.4162499999999998,0.6588,0.0,0,milk price,17.9,1,2,Low,0.16750000000000043,1
2023-01-12,6.26,6.73,2.2688511882196494,2.29,9.24,8,2023,1,2,12,3,0,1,6.21875,0.0,0.0,6.134464285714286,0.1492862482902272,0.0,0.0,0.0,0.0,4.879581151832446,0.2912499999999998,0.5106,0.0,0,food inflation,19.6,1,2,Low,-0.12374999999999936,0
2023-01-12,6.26,6.73,2.2688511882196494,2.29,9.24,8,2023,1,2,12,3,0,1,6.21875,0.0,0.0,6.134464285714286,0.1492862482902272,0.0,0.0,0.0,0.0,4.879581151832446,0.2912499999999998,0.5106,0.0,0,grocery prices,30.9,0,1,Low,-0.12374999999999936,0
2023-01-12,6.26,6.73,2.2688511882196494,2.29,9.24,8,2023,1,2,12,3,0,1,6.21875,0.0,0.0,6.134464285714286,0.1492862482902272,0.0,0.0,0.0,0.0,4.879581151832446,0.2912499999999998,0.5106,0.0,0,eggs price,32.0,0,1,Low,-0.03999999999999915,0
2023-01-12,6.26,6.73,2.2688511882196494,2.29,9.24,8,2023,1,2,12,3,0,1,6.21875,0.0,0.0,6.134464285714286,0.1492862482902272,0.0,0.0,0.0,0.0,4.879581151832446,0.2912499999999998,0.5106,0.0,0,milk price,20.7,1,2,Low,-0.03999999999999915,0
2023-01-13,6.3,6.255,2.587883856965543,2.47,9.94,8,2023,1,2,13,4,0,1,5.9925,0.0,0.0,6.178392857142858,0.1457500612594818,0.0,0.0,0.0,0.0,0.6389776357827559,0.04,0.5719,0.0,0,eggs price,26.8,0,1,Low,-0.07999999999999918,0
2023-01-13,6.3,6.255,2.587883856965543,2.47,9.94,8,2023,1,2,13,4,0,1,5.9925,0.0,0.0,6.178392857142858,0.1457500612594818,0.0,0.0,0.0,0.0,0.6389776357827559,0.04,0.5719,0.0,0,milk price,13.9,0,0,None,-0.07999999999999918,0
2023-01-13,6.3,6.255,2.587883856965543,2.47,9.94,8,2023,1,2,13,4,0,1,5.9925,0.0,0.0,6.178392857142858,0.1457500612594818,0.0,0.0,0.0,0.0,0.6389776357827559,0.04,0.5719,0.0,0,grocery prices,23.7,0,0,None,-0.21875,0
2023-01-13,6.3,6.255,2.587883856965543,2.47,9.94,8,2023,1,2,13,4,0,1,5.9925,0.0,0.0,6.178392857142858,0.1457500612594818,0.0,0.0,0.0,0.0,0.6389776357827559,0.04,0.5719,0.0,0,food inflation,20.1,0,0,None,-0.21875,0
2023-01-14,6.08125,6.505,2.3629124734409563,2.3,9.1,8,2023,1,2,14,5,1,1,6.05,0.0,0.0,6.182857142857143,0.1415809439524826,6.143303571428571,0.118935186719952,0.0,0.0,-3.472222222222221,-0.21875,0.5719,0.0,0,grocery prices,28.3,0,1,Low,0.0,0
2023-01-14,6.08125,6.505,2.3629124734409563,2.3,9.1,8,2023,1,2,14,5,1,1,6.05,0.0,0.0,6.182857142857143,0.1415809439524826,6.143303571428571,0.118935186719952,0.0,0.0,-3.472222222222221,-0.21875,0.5719,0.0,0,milk price,15.0,1,2,Low,0.0,0
2023-01-14,6.08125,6.505,2.3629124734409563,2.3,9.1,8,2023,1,2,14,5,1,1,6.05,0.0,0.0,6.182857142857143,0.1415809439524826,6.143303571428571,0.118935186719952,0.0,0.0,-3.472222222222221,-0.21875,0.5719,0.0,0,eggs price,29.5,0,1,Low,0.2162499999999996,1
2023-01-14,6.08125,6.505,2.3629124734409563,2.3,9.1,8,2023,1,2,14,5,1,1,6.05,0.0,0.0,6.182857142857143,0.1415809439524826,6.143303571428571,0.118935186719952,0.0,0.0,-3.472222222222221,-0.21875,0.5719,0.0,0,food inflation,34.4,0,1,Low,0.2162499999999996,1
2023-01-15,6.13625,6.5600000000000005,2.462768114483027,2.2,9.77,8,2023,1,2,15,6,1,1,6.13,6.14,0.0,6.183750000000001,0.1412112778782198,6.143035714285714,0.1189474212036098,0.0,0.0,0.9044193216855234,0.0550000000000006,0.6588,0.0,0,eggs price,30.0,0,1,Low,0.161249999999999,1
2023-01-15,6.13625,6.5600000000000005,2.462768114483027,2.2,9.77,8,2023,1,2,15,6,1,1,6.13,6.14,0.0,6.183750000000001,0.1412112778782198,6.143035714285714,0.1189474212036098,0.0,0.0,0.9044193216855234,0.0550000000000006,0.6588,0.0,0,food inflation,15.4,1,2,Low,0.161249999999999,1
2023-01-15,6.13625,6.5600000000000005,2.462768114483027,2.2,9.77,8,2023,1,2,15,6,1,1,6.13,6.14,0.0,6.183750000000001,0.1412112778782198,6.143035714285714,0.1189474212036098,0.0,0.0,0.9044193216855234,0.0550000000000006,0.6588,0.0,0,milk price,14.7,1,2,Low,-0.04750000000000121,0
2023-01-15,6.13625,6.5600000000000005,2.462768114483027,2.2,9.77,8,2023,1,2,15,6,1,1,6.13,6.14,0.0,6.183750000000001,0.1412112778782198,6.143035714285714,0.1189474212036098,0.0,0.0,0.9044193216855234,0.0550000000000006,0.6588,0.0,0,grocery prices,31.4,0,1,Low,-0.04750000000000121,0
2023-01-16,6.220000000000001,6.535,2.1908967505175982,2.58,8.96,8,2023,1,3,16,0,0,1,6.155,6.0225,0.0,6.193035714285714,0.1411427637603309,6.1571428571428575,0.1152051144984168,0.0,0.0,1.3648400896312918,0.0837500000000002,0.4404,0.0,0,milk price,15.7,0,2,Low,-0.13125000000000142,0
2023-01-16,6.220000000000001,6.535,2.1908967505175982,2.58,8.96,8,2023,1,3,16,0,0,1,6.155,6.0225,0.0,6.193035714285714,0.1411427637603309,6.1571428571428575,0.1152051144984168,0.0,0.0,1.3648400896312918,0.0837500000000002,0.4404,0.0,0,eggs price,28.6,0,3,Medium,-0.13125000000000142,0
2023-01-16,6.220000000000001,6.535,2.1908967505175982,2.58,8.96,8,2023,1,3,16,0,0,1,6.155,6.0225,0.0,6.193035714285714,0.1411427637603309,6.1571428571428575,0.1152051144984168,0.0,0.0,1.3648400896312918,0.0837500000000002,0.4404,0.0,0,food inflation,21.9,0,2,Low,0.021249999999999325,1
2023-01-16,6.220000000000001,6.535,2.1908967505175982,2.58,8.96,8,2023,1,3,16,0,0,1,6.155,6.0225,0.0,6.193035714285714,0.1411427637603309,6.1571428571428575,0.1152051144984168,0.0,0.0,1.3648400896312918,0.0837500000000002,0.4404,0.0,0,grocery prices,24.9,0,3,Medium,0.021249999999999325,1
2023-01-17,6.08125,6.445,2.3305758791705173,2.57,9.66,8,2023,1,3,17,1,0,1,6.385,6.17125,0.0,6.149642857142858,0.1168994276738603,6.150714285714286,0.1168565794674613,0.0,0.0,-2.2307073954984102,-0.1387500000000008,0.5719,0.0,0,grocery prices,27.5,0,1,Low,0.16000000000000014,1
2023-01-17,6.08125,6.445,2.3305758791705173,2.57,9.66,8,2023,1,3,17,1,0,1,6.385,6.17125,0.0,6.149642857142858,0.1168994276738603,6.150714285714286,0.1168565794674613,0.0,0.0,-2.2307073954984102,-0.1387500000000008,0.5719,0.0,0,food inflation,26.6,0,1,Low,0.16000000000000014,1
2023-01-17,6.08125,6.445,2.3305758791705173,2.57,9.66,8,2023,1,3,17,1,0,1,6.385,6.17125,0.0,6.149642857142858,0.1168994276738603,6.150714285714286,0.1168565794674613,0.0,0.0,-2.2307073954984102,-0.1387500000000008,0.5719,0.0,0,milk price,16.2,1,2,Low,0.22250000000000014,1
2023-01-17,6.08125,6.445,2.3305758791705173,2.57,9.66,8,2023,1,3,17,1,0,1,6.385,6.17125,0.0,6.149642857142858,0.1168994276738603,6.150714285714286,0.1168565794674613,0.0,0.0,-2.2307073954984102,-0.1387500000000008,0.5719,0.0,0,eggs price,26.3,0,1,Low,0.22250000000000014,1
2023-01-18,6.297499999999999,6.465,2.477612618169815,2.09,9.4,8,2023,1,3,18,2,0,1,5.96875,6.13125,0.0,6.196607142857142,0.0963438781508336,6.162589285714285,0.1230115538328556,0.0,0.0,3.556012332990744,0.2162499999999996,0.6588,0.0,0,milk price,8.6,1,2,Low,0.006250000000000533,1
2023-01-18,6.297499999999999,6.465,2.477612618169815,2.09,9.4,8,2023,1,3,18,2,0,1,5.96875,6.13125,0.0,6.196607142857142,0.0963438781508336,6.162589285714285,0.1230115538328556,0.0,0.0,3.556012332990744,0.2162499999999996,0.6588,0.0,0,eggs price,34.8,0,1,Low,0.006250000000000533,1
2023-01-18,6.297499999999999,6.465,2.477612618169815,2.09,9.4,8,2023,1,3,18,2,0,1,5.96875,6.13125,0.0,6.196607142857142,0.0963438781508336,6.162589285714285,0.1230115538328556,0.0,0.0,3.556012332990744,0.2162499999999996,0.6588,0.0,0,grocery prices,30.9,0,1,Low,-0.0024999999999995026,0
2023-01-18,6.297499999999999,6.465,2.477612618169815,2.09,9.4,8,2023,1,3,18,2,0,1,5.96875,6.13125,0.0,6.196607142857142,0.0963438781508336,6.162589285714285,0.1230115538328556,0.0,0.0,3.556012332990744,0.2162499999999996,0.6588,0.0,0,food inflation,30.2,0,1,Low,-0.0024999999999995026,0
2023-01-19,6.088749999999999,6.19,2.339837830155879,2.46,9.44,8,2023,1,3,19,3,0,1,6.26,6.21875,0.0,6.172142857142857,0.0992621589049727,6.153303571428571,0.1233522231165784,0.0,0.0,-3.314807463279079,-0.2087500000000002,0.6588,0.0,0,milk price,28.9,0,1,Low,0.2062500000000007,1
2023-01-19,6.088749999999999,6.19,2.339837830155879,2.46,9.44,8,2023,1,3,19,3,0,1,6.26,6.21875,0.0,6.172142857142857,0.0992621589049727,6.153303571428571,0.1233522231165784,0.0,0.0,-3.314807463279079,-0.2087500000000002,0.6588,0.0,0,eggs price,30.5,1,3,Medium,0.2062500000000007,1
2023-01-19,6.088749999999999,6.19,2.339837830155879,2.46,9.44,8,2023,1,3,19,3,0,1,6.26,6.21875,0.0,6.172142857142857,0.0992621589049727,6.153303571428571,0.1233522231165784,0.0,0.0,-3.314807463279079,-0.2087500000000002,0.6588,0.0,0,grocery prices,25.9,1,2,Low,0.06500000000000039,1
2023-01-19,6.088749999999999,6.19,2.339837830155879,2.46,9.44,8,2023,1,3,19,3,0,1,6.26,6.21875,0.0,6.172142857142857,0.0992621589049727,6.153303571428571,0.1233522231165784,0.0,0.0,-3.314807463279079,-0.2087500000000002,0.6588,0.0,0,food inflation,17.8,1,2,Low,0.06500000000000039,1
2023-01-20,6.24125,6.58,2.4122274087300664,2.43,9.79,8,2023,1,3,20,4,0,1,6.3,5.9925,0.0,6.16375,0.0885561262702918,6.1710714285714285,0.1161107076396115,0.0,0.0,2.5046191747074564,0.1525000000000007,0.6588,0.0,0,grocery prices,34.9,0,1,Low,-0.08750000000000036,0
2023-01-20,6.24125,6.58,2.4122274087300664,2.43,9.79,8,2023,1,3,20,4,0,1,6.3,5.9925,0.0,6.16375,0.0885561262702918,6.1710714285714285,0.1161107076396115,0.0,0.0,2.5046191747074564,0.1525000000000007,0.6588,0.0,0,eggs price,26.5,0,0,None,-0.08750000000000036,0
2023-01-20,6.24125,6.58,2.4122274087300664,2.43,9.79,8,2023,1,3,20,4,0,1,6.3,5.9925,0.0,6.16375,0.0885561262702918,6.1710714285714285,0.1161107076396115,0.0,0.0,2.5046191747074564,0.1525000000000007,0.6588,0.0,0,milk price,21.0,0,0,None,0.12624999999999975,1
2023-01-20,6.24125,6.58,2.4122274087300664,2.43,9.79,8,2023,1,3,20,4,0,1,6.3,5.9925,0.0,6.16375,0.0885561262702918,6.1710714285714285,0.1161107076396115,0.0,0.0,2.5046191747074564,0.1525000000000007,0.6588,0.0,0,food inflation,24.2,0,0,None,0.12624999999999975,1
2023-01-21,6.30375,6.605,2.2123416004638288,2.74,9.52,8,2023,1,3,21,5,1,1,6.08125,6.05,0.0,6.195535714285714,0.093785707485583,6.189196428571429,0.1155615544672145,0.0,0.0,1.00140196274785,0.0625,0.5719,0.0,0,grocery prices,31.6,0,3,Medium,0.06374999999999975,1
2023-01-21,6.30375,6.605,2.2123416004638288,2.74,9.52,8,2023,1,3,21,5,1,1,6.08125,6.05,0.0,6.195535714285714,0.093785707485583,6.189196428571429,0.1155615544672145,0.0,0.0,1.00140196274785,0.0625,0.5719,0.0,0,milk price,28.5,0,3,Medium,0.06374999999999975,1
2023-01-21,6.30375,6.605,2.2123416004638288,2.74,9.52,8,2023,1,3,21,5,1,1,6.08125,6.05,0.0,6.195535714285714,0.093785707485583,6.189196428571429,0.1155615544672145,0.0,0.0,1.00140196274785,0.0625,0.5719,0.0,0,food inflation,29.5,0,3,Medium,-0.08999999999999986,0
2023-01-21,6.30375,6.605,2.2123416004638288,2.74,9.52,8,2023,1,3,21,5,1,1,6.08125,6.05,0.0,6.195535714285714,0.093785707485583,6.189196428571429,0.1155615544672145,0.0,0.0,1.00140196274785,0.0625,0.5719,0.0,0,eggs price,26.9,0,3,Medium,-0.08999999999999986,0
2023-01-22,6.295,6.145,2.486052522143719,2.67,9.96,8,2023,1,3,22,6,1,1,6.13625,6.13,0.0,6.218214285714285,0.0962225532913396,6.200982142857143,0.117458235797211,0.0,0.0,-0.1388062661114464,-0.00875,0.5719,0.0,0,eggs price,30.9,0,3,Medium,-0.08124999999999982,0
2023-01-22,6.295,6.145,2.486052522143719,2.67,9.96,8,2023,1,3,22,6,1,1,6.13625,6.13,0.0,6.218214285714285,0.0962225532913396,6.200982142857143,0.117458235797211,0.0,0.0,-0.1388062661114464,-0.00875,0.5719,0.0,0,milk price,17.7,0,2,Low,-0.08124999999999982,0
2023-01-22,6.295,6.145,2.486052522143719,2.67,9.96,8,2023,1,3,22,6,1,1,6.13625,6.13,0.0,6.218214285714285,0.0962225532913396,6.200982142857143,0.117458235797211,0.0,0.0,-0.1388062661114464,-0.00875,0.5719,0.0,0,grocery prices,28.5,0,1,Low,-0.0625,0
2023-01-22,6.295,6.145,2.486052522143719,2.67,9.96,8,2023,1,3,22,6,1,1,6.13625,6.13,0.0,6.218214285714285,0.0962225532913396,6.200982142857143,0.117458235797211,0.0,0.0,-0.1388062661114464,-0.00875,0.5719,0.0,0,food inflation,20.1,0,0,None,-0.0625,0
2023-01-23,6.15375,6.46,2.052913869879313,2.71,9.12,8,2023,1,4,23,0,0,1,6.220000000000001,6.155,0.0,6.20875,0.0992287970634866,6.200892857142857,0.1174963466815726,0.0,0.0,-2.2438443208895986,-0.1412500000000003,0.6588,0.0,0,food inflation,26.6,0,1,Low,0.07875000000000032,1
